price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
2592.9,2598.8,2447.0,2479.3,17577.62408174,32582,2017-07-07T23:59:52.0000000Z,2017-07-07T00:00:07.0000000Z,2017-07-07T00:00:00.000000Z,2017-07-08T00:00:00.0000000Z,42194363655.70646
2479.4,2542.6,2436.1,2542.0,9686.40018966,22590,2017-07-08T23:59:53.0000000Z,2017-07-08T00:00:11.0000000Z,2017-07-08T00:00:00.000000Z,2017-07-09T00:00:00.0000000Z,40945139494.59503
2542.0,2555.7,2470.8,2477.9,7731.139677240001,14341,2017-07-09T23:59:56.0000000Z,2017-07-09T00:00:03.0000000Z,2017-07-09T00:00:00.000000Z,2017-07-10T00:00:00.0000000Z,41602524321.745834
2480.5,2499.9,2236.6,2318.3,28040.51611,34511,2017-07-10T23:59:59.0000000Z,2017-07-10T00:00:12.0000000Z,2017-07-10T00:00:00.000000Z,2017-07-11T00:00:00.0000000Z,40559740206.56978
2318.3,2375.0,2182.0,2283.8,33026.4227014,61234,2017-07-11T23:59:50.0000000Z,2017-07-11T00:00:00.0000000Z,2017-07-11T00:00:00.000000Z,2017-07-12T00:00:00.0000000Z,38318319423.4199
2285.5,2397.0,2190.0,2375.6,21648.321155129997,39724,2017-07-12T23:59:55.0000000Z,2017-07-12T00:00:08.0000000Z,2017-07-12T00:00:00.000000Z,2017-07-13T00:00:00.0000000Z,37984326097.325714
2374.1,2400.0,2293.1,2330.1,18405.115578170004,32900,2017-07-13T23:59:57.0000000Z,2017-07-13T00:00:20.0000000Z,2017-07-13T00:00:00.000000Z,2017-07-14T00:00:00.0000000Z,39045198822.6812
2330.1,2345.6,2138.0,2206.5,27623.991087959996,36669,2017-07-14T23:59:52.0000000Z,2017-07-14T00:00:29.0000000Z,2017-07-14T00:00:00.000000Z,2017-07-15T00:00:00.0000000Z,38356533311.42056
2206.5,2210.1,1975.1,1978.6,41589.557791399995,47723,2017-07-15T23:59:50.0000000Z,2017-07-15T00:00:01.0000000Z,2017-07-15T00:00:00.000000Z,2017-07-16T00:00:00.0000000Z,36309496340.824684
1978.5,2051.1,1826.2,1925.0,52997.00860987,59976,2017-07-16T23:59:59.0000000Z,2017-07-16T00:00:00.0000000Z,2017-07-16T00:00:00.000000Z,2017-07-17T00:00:00.0000000Z,32685730295.2607
1925.0,2223.5,1923.2,2220.0,40483.7065735,52434,2017-07-17T23:59:50.0000000Z,2017-07-17T00:00:01.0000000Z,2017-07-17T00:00:00.000000Z,2017-07-18T00:00:00.0000000Z,31675025647.30907
2220.0,2380.2,2139.0,2302.8,44169.716739799995,59344,2017-07-18T23:59:59.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-18T00:00:00.000000Z,2017-07-19T00:00:00.0000000Z,36494608391.2068
2300.4,2400.0,2213.9,2253.4,35709.53082723,46243,2017-07-19T23:59:59.0000000Z,2017-07-19T00:00:00.0000000Z,2017-07-19T00:00:00.000000Z,2017-07-20T00:00:00.0000000Z,37891039615.65037
2253.3,2922.0,2253.3,2865.1,83419.66956103001,82617,2017-07-20T23:59:59.0000000Z,2017-07-20T00:00:01.0000000Z,2017-07-20T00:00:00.000000Z,2017-07-21T00:00:00.0000000Z,37986579103.909134
2865.2,2890.0,2615.0,2659.0,56770.694666159994,60590,2017-07-21T23:59:59.0000000Z,2017-07-21T00:00:00.0000000Z,2017-07-21T00:00:00.000000Z,2017-07-22T00:00:00.0000000Z,46565587474.25555
2659.6,2917.0,2642.8,2844.7,35162.07622308,44986,2017-07-22T23:59:57.0000000Z,2017-07-22T00:00:05.0000000Z,2017-07-22T00:00:00.000000Z,2017-07-23T00:00:00.0000000Z,44470209932.362175
2844.7,2877.5,2655.0,2749.3,34710.53966861,40103,2017-07-23T23:59:55.0000000Z,2017-07-23T00:00:03.0000000Z,2017-07-23T00:00:00.000000Z,2017-07-24T00:00:00.0000000Z,46551157266.451805
2749.2,2812.0,2707.1,2769.7,20695.516034549997,33583,2017-07-24T23:59:28.0000000Z,2017-07-24T00:00:09.0000000Z,2017-07-24T00:00:00.000000Z,2017-07-25T00:00:00.0000000Z,45237988764.67624
2769.7,2790.1,2417.0,2560.9,53787.20934446,57803,2017-07-25T23:59:51.0000000Z,2017-07-25T00:00:07.0000000Z,2017-07-25T00:00:00.000000Z,2017-07-26T00:00:00.0000000Z,45135483525.60392
2560.9,2612.0,2404.0,2527.73811996,34154.98507409,42200,2017-07-26T23:59:58.0000000Z,2017-07-26T00:00:08.0000000Z,2017-07-26T00:00:00.000000Z,2017-07-27T00:00:00.0000000Z,42426282737.64437
2529.9,2682.2,2511.0,2664.6,31164.561204060003,37060,2017-07-27T23:59:48.0000000Z,2017-07-27T00:00:07.0000000Z,2017-07-27T00:00:00.000000Z,2017-07-28T00:00:00.0000000Z,41704114564.584816
2664.6,2820.0,2655.5,2784.8,40385.72797494,50658,2017-07-28T23:59:49.0000000Z,2017-07-28T00:00:02.0000000Z,2017-07-28T00:00:00.000000Z,2017-07-29T00:00:00.0000000Z,43763979966.10279
2785.7,2794.2,2662.0,2713.1,24019.703525069992,36419,2017-07-29T23:59:55.0000000Z,2017-07-29T00:00:07.0000000Z,2017-07-29T00:00:00.000000Z,2017-07-30T00:00:00.0000000Z,46020224573.56695
2713.3,2760.0,2582.9,2748.2,34328.29151134999,38908,2017-07-30T23:59:49.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-30T00:00:00.000000Z,2017-07-31T00:00:00.0000000Z,44744458266.44325
2748.2,2883.5,2694.4,2854.3,27528.390568310006,35950,2017-07-31T23:59:58.0000000Z,2017-07-31T00:00:00.0000000Z,2017-07-31T00:00:00.000000Z,2017-08-01T00:00:00.0000000Z,45202642602.09923
2854.1,2902.2,2604.0,2731.3,42203.27888002,61940,2017-08-01T23:59:54.0000000Z,2017-08-01T00:00:04.0000000Z,2017-08-01T00:00:00.000000Z,2017-08-02T00:00:00.0000000Z,47548766932.295815
2731.9,2758.0,2610.0,2702.0,23361.299023479998,41221,2017-08-02T23:59:59.0000000Z,2017-08-02T00:00:01.0000000Z,2017-08-02T00:00:00.000000Z,2017-08-03T00:00:00.0000000Z,44807061246.99797
2702.2,2820.0,2698.0,2790.3,16850.843067640002,35708,2017-08-03T23:59:36.0000000Z,2017-08-03T00:00:09.0000000Z,2017-08-03T00:00:00.000000Z,2017-08-04T00:00:00.0000000Z,44436597484.588684
2790.4,2876.0,2762.1,2860.0,18974.320620909995,44781,2017-08-04T23:59:55.0000000Z,2017-08-04T00:00:14.0000000Z,2017-08-04T00:00:00.000000Z,2017-08-05T00:00:00.0000000Z,45702689870.01578
2860.0,3339.5,2853.3,3252.3,49859.80735958999,80051,2017-08-05T23:59:59.0000000Z,2017-08-05T00:00:03.0000000Z,2017-08-05T00:00:00.000000Z,2017-08-06T00:00:00.0000000Z,47769237926.121284
3252.3,3315.5,3155.8,3232.1,16905.76153388,41866,2017-08-06T23:59:59.0000000Z,2017-08-06T00:00:01.0000000Z,2017-08-06T00:00:00.000000Z,2017-08-07T00:00:00.0000000Z,54024435138.205185
3232.0,3440.0,3190.0,3396.0,24522.011003300006,54183,2017-08-07T23:59:46.0000000Z,2017-08-07T00:00:01.0000000Z,2017-08-07T00:00:00.000000Z,2017-08-08T00:00:00.0000000Z,53254838804.974335
3395.9,3483.8,3340.0,3415.0,31361.924962070007,63784,2017-08-08T23:59:59.0000000Z,2017-08-08T00:00:05.0000000Z,2017-08-08T00:00:00.000000Z,2017-08-09T00:00:00.0000000Z,55509982734.38715
3415.0,3430.0,3235.1,3340.4,26174.967437110005,48336,2017-08-09T23:59:57.0000000Z,2017-08-09T00:00:01.0000000Z,2017-08-09T00:00:00.000000Z,2017-08-10T00:00:00.0000000Z,56389962666.64497
3340.3,3447.0,3310.0,3405.0,18576.17089068,47387,2017-08-10T23:59:58.0000000Z,2017-08-10T00:00:05.0000000Z,2017-08-10T00:00:00.000000Z,2017-08-11T00:00:00.0000000Z,55521499416.457664
3404.9,3695.0,3380.0,3643.4,26275.771809489997,54987,2017-08-11T23:59:53.0000000Z,2017-08-11T00:00:02.0000000Z,2017-08-11T00:00:00.000000Z,2017-08-12T00:00:00.0000000Z,55557889280.82047
3642.4,3970.1,3589.5,3866.2,37513.45156765001,66918,2017-08-12T23:59:47.0000000Z,2017-08-12T00:00:03.0000000Z,2017-08-12T00:00:00.000000Z,2017-08-13T00:00:00.0000000Z,59955015825.24224
3865.7,4190.0,3834.2,4061.6,47542.27503089002,92482,2017-08-13T23:59:57.0000000Z,2017-08-13T00:00:04.0000000Z,2017-08-13T00:00:00.000000Z,2017-08-14T00:00:00.0000000Z,63850805149.52328
4060.9,4330.3,3951.0,4320.8,34037.58333722,61240,2017-08-14T23:59:56.0000000Z,2017-08-14T00:00:01.0000000Z,2017-08-14T00:00:00.000000Z,2017-08-15T00:00:00.0000000Z,67045141319.79682
4321.0,4430.0,3832.5,4151.8,63314.513309869995,103543,2017-08-15T23:59:28.0000000Z,2017-08-15T00:00:00.0000000Z,2017-08-15T00:00:00.000000Z,2017-08-16T00:00:00.0000000Z,70910875908.91133
4151.9,4405.0,3925.1,4386.4,35134.06066709001,67492,2017-08-16T23:59:52.0000000Z,2017-08-16T00:00:10.0000000Z,2017-08-16T00:00:00.000000Z,2017-08-17T00:00:00.0000000Z,69497502212.41382
4386.3,4492.3,4152.0,4263.0,39287.81517017,66746,2017-08-17T23:59:58.0000000Z,2017-08-17T00:00:00.0000000Z,2017-08-17T00:00:00.000000Z,2017-08-18T00:00:00.0000000Z,71241209786.76868
4262.9,4360.0,3954.0,4090.1,45819.08721359,87728,2017-08-18T23:59:57.0000000Z,2017-08-18T00:00:00.0000000Z,2017-08-18T00:00:00.000000Z,2017-08-19T00:00:00.0000000Z,70196245007.37987
4090.1,4187.0,3907.0,4145.0,41307.76368432,78171,2017-08-19T23:59:59.0000000Z,2017-08-19T00:00:03.0000000Z,2017-08-19T00:00:00.000000Z,2017-08-20T00:00:00.0000000Z,67539572186.16496
4145.1,4199.9,3975.1,4063.1,24085.37478653,48372,2017-08-20T23:59:59.0000000Z,2017-08-20T00:00:01.0000000Z,2017-08-20T00:00:00.000000Z,2017-08-21T00:00:00.0000000Z,68776930859.66641
4059.6,4094.7,3951.0,3998.2,26398.064888520003,55312,2017-08-21T23:59:54.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-21T00:00:00.000000Z,2017-08-22T00:00:00.0000000Z,67507300374.28279
3997.6,4141.9,3599.0,4081.9,59685.673433769996,83748,2017-08-22T23:59:59.0000000Z,2017-08-22T00:00:02.0000000Z,2017-08-22T00:00:00.000000Z,2017-08-23T00:00:00.0000000Z,65751088506.772026
4084.3,4255.2,4045.0,4130.8,26936.267007770002,58068,2017-08-23T23:59:59.0000000Z,2017-08-23T00:00:06.0000000Z,2017-08-23T00:00:00.000000Z,2017-08-24T00:00:00.0000000Z,67215876815.92168
4130.8,4381.0,4089.9,4322.1,21912.06589368,42282,2017-08-24T23:59:58.0000000Z,2017-08-24T00:00:01.0000000Z,2017-08-24T00:00:00.000000Z,2017-08-25T00:00:00.0000000Z,68165490796.53548
4322.1,4464.2,4250.0,4351.5,25210.967960820002,43385,2017-08-25T23:59:58.0000000Z,2017-08-25T00:00:02.0000000Z,2017-08-25T00:00:00.000000Z,2017-08-26T00:00:00.0000000Z,71265889489.40982
4351.3,4364.0,4240.7,4340.4,14744.77100099,36070,2017-08-26T23:59:51.0000000Z,2017-08-26T00:00:11.0000000Z,2017-08-26T00:00:00.000000Z,2017-08-27T00:00:00.0000000Z,72049859438.03694
4341.5,4406.7,4304.4,4334.9,11136.8918101,28974,2017-08-27T23:59:48.0000000Z,2017-08-27T00:00:02.0000000Z,2017-08-27T00:00:00.000000Z,2017-08-28T00:00:00.0000000Z,71023139339.45752
4334.4,4395.5,4175.0,4385.1,20450.347543329997,42362,2017-08-28T23:59:58.0000000Z,2017-08-28T00:00:01.0000000Z,2017-08-28T00:00:00.000000Z,2017-08-29T00:00:00.0000000Z,72508211324.30078
4385.2,4648.8,4325.1,4587.1,31063.47696933,53900,2017-08-29T23:59:54.0000000Z,2017-08-29T00:00:10.0000000Z,2017-08-29T00:00:00.000000Z,2017-08-30T00:00:00.0000000Z,72681809504.45326
4587.1,4643.0,4481.0,4568.0,16893.64184346,39275,2017-08-30T23:59:59.0000000Z,2017-08-30T00:00:01.0000000Z,2017-08-30T00:00:00.000000Z,2017-08-31T00:00:00.0000000Z,75601287380.50247
4568.0,4749.9,4566.9,4718.3,18011.312216200004,34625,2017-08-31T23:59:47.0000000Z,2017-08-31T00:00:06.0000000Z,2017-08-31T00:00:00.000000Z,2017-09-01T00:00:00.0000000Z,75561037135.83675
4718.2,4936.9,4660.0,4907.7,28521.2876873,51934,2017-09-01T23:59:54.0000000Z,2017-09-01T00:00:03.0000000Z,2017-09-01T00:00:00.000000Z,2017-09-02T00:00:00.0000000Z,77997731524.38593
4909.2,4970.0,4400.1,4532.3,53138.574649099995,84667,2017-09-02T23:59:59.0000000Z,2017-09-02T00:00:02.0000000Z,2017-09-02T00:00:00.000000Z,2017-09-03T00:00:00.0000000Z,80237916687.6582
4534.3,4699.9,4331.0,4598.5,32942.52015687,53592,2017-09-03T23:59:57.0000000Z,2017-09-03T00:00:00.0000000Z,2017-09-03T00:00:00.000000Z,2017-09-04T00:00:00.0000000Z,76098873737.74854
4598.0,4611.6,4052.0,4205.0,58239.490527899994,101719,2017-09-04T23:59:58.0000000Z,2017-09-04T00:00:01.0000000Z,2017-09-04T00:00:00.000000Z,2017-09-05T00:00:00.0000000Z,75394166807.6982
4207.5,4471.0,3900.1,4375.0,57063.58226665,93312,2017-09-05T23:59:52.0000000Z,2017-09-05T00:00:00.0000000Z,2017-09-05T00:00:00.000000Z,2017-09-06T00:00:00.0000000Z,69929981606.4325
4375.0,4633.7,4352.4,4595.8,38896.38293102,63516,2017-09-06T23:59:47.0000000Z,2017-09-06T00:00:01.0000000Z,2017-09-06T00:00:00.000000Z,2017-09-07T00:00:00.0000000Z,72397927748.60645
4592.6,4675.0,4455.1,4613.6,23054.96787531,49091,2017-09-07T23:59:56.0000000Z,2017-09-07T00:00:14.0000000Z,2017-09-07T00:00:00.000000Z,2017-09-08T00:00:00.0000000Z,76171488223.73871
4613.6,4694.9,4105.0,4304.0,60393.09224683001,82455,2017-09-08T23:59:53.0000000Z,2017-09-08T00:00:08.0000000Z,2017-09-08T00:00:00.000000Z,2017-09-09T00:00:00.0000000Z,77576555606.62987
4304.1,4395.2,4151.0,4315.9,31020.53734678,49501,2017-09-09T23:59:50.0000000Z,2017-09-09T00:00:00.0000000Z,2017-09-09T00:00:00.000000Z,2017-09-10T00:00:00.0000000Z,71505619791.30556
4315.4,4330.0,3974.1,4233.9,44910.86123564,65967,2017-09-10T23:59:59.0000000Z,2017-09-10T00:00:06.0000000Z,2017-09-10T00:00:00.000000Z,2017-09-11T00:00:00.0000000Z,71902474168.37111
4233.5,4383.2,4123.0,4198.7,30706.699644559998,43264,2017-09-11T23:59:52.0000000Z,2017-09-11T00:00:02.0000000Z,2017-09-11T00:00:00.000000Z,2017-09-12T00:00:00.0000000Z,68869991752.47325
4200.5,4379.0,4050.0,4149.4,39814.84483122001,57001,2017-09-12T23:59:59.0000000Z,2017-09-12T00:00:04.0000000Z,2017-09-12T00:00:00.000000Z,2017-09-13T00:00:00.0000000Z,69344042407.72148
4149.4,4160.0,3731.7,3849.7,70408.56740397999,79085,2017-09-13T23:59:51.0000000Z,2017-09-13T00:00:12.0000000Z,2017-09-13T00:00:00.000000Z,2017-09-14T00:00:00.0000000Z,67852549027.4663
3849.7,3917.2,3204.7,3235.3,126171.40355280999,126121,2017-09-14T23:59:55.0000000Z,2017-09-14T00:00:07.0000000Z,2017-09-14T00:00:00.000000Z,2017-09-15T00:00:00.0000000Z,65826391198.0815
3235.4,3809.0,2980.4,3697.1,180568.30084045997,194928,2017-09-15T23:59:58.0000000Z,2017-09-15T00:00:00.0000000Z,2017-09-15T00:00:00.000000Z,2017-09-16T00:00:00.0000000Z,53312666674.69441
3697.0,3875.0,3511.1,3681.5,69856.13053332,86211,2017-09-16T23:59:53.0000000Z,2017-09-16T00:00:09.0000000Z,2017-09-16T00:00:00.000000Z,2017-09-17T00:00:00.0000000Z,61210367251.42895
3679.6,3782.0,3465.1,3666.6,36536.199115819996,57128,2017-09-17T23:59:52.0000000Z,2017-09-17T00:00:08.0000000Z,2017-09-17T00:00:00.000000Z,2017-09-18T00:00:00.0000000Z,61154159489.24037
3666.9,4119.0,3666.9,4084.4,56813.75835107,75797,2017-09-18T23:59:48.0000000Z,2017-09-18T00:00:10.0000000Z,2017-09-18T00:00:00.000000Z,2017-09-19T00:00:00.0000000Z,59795171285.48028
4084.3,4114.0,3836.2,3892.2,47239.94829802,65166,2017-09-19T23:59:50.0000000Z,2017-09-19T00:00:03.0000000Z,2017-09-19T00:00:00.000000Z,2017-09-20T00:00:00.0000000Z,66956532217.909424
3891.9,4049.0,3829.0,3872.4,30194.175366319996,45045,2017-09-20T23:59:48.0000000Z,2017-09-20T00:00:06.0000000Z,2017-09-20T00:00:00.000000Z,2017-09-21T00:00:00.0000000Z,64360892617.787735
3874.8,3905.0,3560.0,3596.7,55167.322933269985,72031,2017-09-21T23:59:48.0000000Z,2017-09-21T00:00:03.0000000Z,2017-09-21T00:00:00.000000Z,2017-09-22T00:00:00.0000000Z,64065874167.94571
3600.0,3748.0,3490.0,3599.1,47742.87626153,59532,2017-09-22T23:59:52.0000000Z,2017-09-22T00:00:05.0000000Z,2017-09-22T00:00:00.000000Z,2017-09-23T00:00:00.0000000Z,59628711901.13995
3597.9,3808.7,3555.0,3779.5,25162.08721725,38825,2017-09-23T23:59:56.0000000Z,2017-09-23T00:00:21.0000000Z,2017-09-23T00:00:00.000000Z,2017-09-24T00:00:00.0000000Z,59985284911.549416
3779.3,3783.0,3615.5,3654.7,20585.63590685,33788,2017-09-24T23:59:53.0000000Z,2017-09-24T00:00:09.0000000Z,2017-09-24T00:00:00.000000Z,2017-09-25T00:00:00.0000000Z,62473259253.54824
3654.4,3977.0,3653.7,3930.1,38637.38750226001,54957,2017-09-25T23:59:57.0000000Z,2017-09-25T00:00:02.0000000Z,2017-09-25T00:00:00.000000Z,2017-09-26T00:00:00.0000000Z,61123772914.35516
3930.0,3985.0,3838.0,3881.5,20878.515062349998,35186,2017-09-26T23:59:55.0000000Z,2017-09-26T00:00:10.0000000Z,2017-09-26T00:00:00.000000Z,2017-09-27T00:00:00.0000000Z,64979385889.93076
3881.7,4229.5,3876.7,4209.7,44888.75219308,59764,2017-09-27T23:59:54.0000000Z,2017-09-27T00:00:04.0000000Z,2017-09-27T00:00:00.000000Z,2017-09-28T00:00:00.0000000Z,64718054946.64346
4207.5,4269.0,4120.0,4190.0,35787.428789720005,61924,2017-09-28T23:59:55.0000000Z,2017-09-28T00:00:04.0000000Z,2017-09-28T00:00:00.000000Z,2017-09-29T00:00:00.0000000Z,69887911319.54402
4190.0,4245.0,4024.4,4168.0,38391.266609469996,57368,2017-09-29T23:59:58.0000000Z,2017-09-29T00:00:02.0000000Z,2017-09-29T00:00:00.000000Z,2017-09-30T00:00:00.0000000Z,69301192444.19911
4167.6,4397.0,4160.0,4367.1,30763.025472830002,46152,2017-09-30T23:59:55.0000000Z,2017-09-30T00:00:06.0000000Z,2017-09-30T00:00:00.000000Z,2017-10-01T00:00:00.0000000Z,69589019737.40953
4367.1,4424.0,4248.6,4404.3,26946.00661543,40896,2017-10-01T23:59:56.0000000Z,2017-10-01T00:00:04.0000000Z,2017-10-01T00:00:00.000000Z,2017-10-02T00:00:00.0000000Z,72056466573.37338
4404.3,4482.0,4359.0,4400.2,28223.927682489993,46724,2017-10-02T23:59:57.0000000Z,2017-10-02T00:00:03.0000000Z,2017-10-02T00:00:00.000000Z,2017-10-03T00:00:00.0000000Z,72812281737.5414
4400.2,4439.9,4210.1,4310.4,27918.82306848,43345,2017-10-03T23:59:56.0000000Z,2017-10-03T00:00:06.0000000Z,2017-10-03T00:00:00.000000Z,2017-10-04T00:00:00.0000000Z,73061325381.45917
4309.6,4359.2,4174.3,4215.9,26140.09666102,38969,2017-10-04T23:59:56.0000000Z,2017-10-04T00:00:08.0000000Z,2017-10-04T00:00:00.000000Z,2017-10-05T00:00:00.0000000Z,71484296090.09778
4215.9,4372.3,4133.0,4312.0,24928.995416149995,41254,2017-10-05T23:59:51.0000000Z,2017-10-05T00:00:11.0000000Z,2017-10-05T00:00:00.000000Z,2017-10-06T00:00:00.0000000Z,69967413923.58673
4311.9,4425.8,4282.2,4370.0,25424.609363270007,35003,2017-10-06T23:59:47.0000000Z,2017-10-06T00:00:04.0000000Z,2017-10-06T00:00:00.000000Z,2017-10-07T00:00:00.0000000Z,71797297090.17778
4370.0,4500.0,4309.0,4436.0,14745.669811479998,24961,2017-10-07T23:59:58.0000000Z,2017-10-07T00:00:02.0000000Z,2017-10-07T00:00:00.000000Z,2017-10-08T00:00:00.0000000Z,72714385526.80731
4435.9,4632.4,4416.3,4611.9,28865.52973654,44239,2017-10-08T23:59:52.0000000Z,2017-10-08T00:00:01.0000000Z,2017-10-08T00:00:00.000000Z,2017-10-09T00:00:00.0000000Z,73598084786.31293
4611.8,4879.8,4551.0,4782.3,46653.60075720999,68215,2017-10-09T23:59:58.0000000Z,2017-10-09T00:00:03.0000000Z,2017-10-09T00:00:00.000000Z,2017-10-10T00:00:00.0000000Z,76821603170.85141
4782.3,4940.0,4716.4,4777.7,42478.28088232,62989,2017-10-10T23:59:47.0000000Z,2017-10-10T00:00:00.0000000Z,2017-10-10T00:00:00.000000Z,2017-10-11T00:00:00.0000000Z,79280661142.36794
4777.1,4881.4,4715.0,4824.9,28498.84471366,45628,2017-10-11T23:59:56.0000000Z,2017-10-11T00:00:01.0000000Z,2017-10-11T00:00:00.000000Z,2017-10-12T00:00:00.0000000Z,79552167712.567
4824.9,5445.0,4815.0,5440.0,76654.92856021001,98108,2017-10-12T23:59:54.0000000Z,2017-10-12T00:00:03.0000000Z,2017-10-12T00:00:00.000000Z,2017-10-13T00:00:00.0000000Z,80154914665.14409
5440.0,5920.0,5369.4,5636.8,96255.79402303002,124011,2017-10-13T23:59:55.0000000Z,2017-10-13T00:00:00.0000000Z,2017-10-13T00:00:00.000000Z,2017-10-14T00:00:00.0000000Z,90644972583.89046
5636.8,5857.4,5564.3,5833.6,36439.855750090006,57897,2017-10-14T23:59:59.0000000Z,2017-10-14T00:00:01.0000000Z,2017-10-14T00:00:00.000000Z,2017-10-15T00:00:00.0000000Z,93832141922.2791
5834.9,5877.0,5450.0,5713.9,54806.4333507,67971,2017-10-15T23:59:53.0000000Z,2017-10-15T00:00:01.0000000Z,2017-10-15T00:00:00.000000Z,2017-10-16T00:00:00.0000000Z,97621964701.01184
5712.1,5810.0,5570.0,5764.8,31139.13424273,51492,2017-10-16T23:59:58.0000000Z,2017-10-16T00:00:08.0000000Z,2017-10-16T00:00:00.000000Z,2017-10-17T00:00:00.0000000Z,95206512337.6605
5764.7,5779.0,5511.0,5597.1,30896.140300399995,55890,2017-10-17T23:59:57.0000000Z,2017-10-17T00:00:00.0000000Z,2017-10-17T00:00:00.000000Z,2017-10-18T00:00:00.0000000Z,95326064168.14427
5597.2,5597.9,5114.0,5567.0,65529.160043140015,83179,2017-10-18T23:59:58.0000000Z,2017-10-18T00:00:00.0000000Z,2017-10-18T00:00:00.000000Z,2017-10-19T00:00:00.0000000Z,92795276228.46696
5568.1,5744.0,5505.5,5694.2,36920.81963085,57048,2017-10-19T23:59:56.0000000Z,2017-10-19T00:00:06.0000000Z,2017-10-19T00:00:00.000000Z,2017-10-20T00:00:00.0000000Z,92634009917.86313
5694.1,6088.4,5603.3,5983.8,59821.863907880004,82345,2017-10-20T23:59:55.0000000Z,2017-10-20T00:00:10.0000000Z,2017-10-20T00:00:00.000000Z,2017-10-21T00:00:00.0000000Z,94511207727.67647
5983.7,6199.9,5862.8,6005.1,50943.95696781999,73714,2017-10-21T23:59:55.0000000Z,2017-10-21T00:00:04.0000000Z,2017-10-21T00:00:00.000000Z,2017-10-22T00:00:00.0000000Z,99324936581.11864
6005.9,6075.0,5705.0,5981.3,48967.04056312,66929,2017-10-22T23:59:52.0000000Z,2017-10-22T00:00:12.0000000Z,2017-10-22T00:00:00.000000Z,2017-10-23T00:00:00.0000000Z,99984574499.63298
5982.4,6055.0,5621.0,5907.3,61457.087828439995,82674,2017-10-23T23:59:53.0000000Z,2017-10-23T00:00:00.0000000Z,2017-10-23T00:00:00.000000Z,2017-10-24T00:00:00.0000000Z,99553681861.25699
5907.3,5907.3,5457.4,5510.0,60840.81740565,100062,2017-10-24T23:59:56.0000000Z,2017-10-24T00:00:10.0000000Z,2017-10-24T00:00:00.000000Z,2017-10-25T00:00:00.0000000Z,98484191301.01472
5510.0,5746.9,5365.3,5724.1,43785.236428359996,71992,2017-10-25T23:59:53.0000000Z,2017-10-25T00:00:04.0000000Z,2017-10-25T00:00:00.000000Z,2017-10-26T00:00:00.0000000Z,91527272643.2986
5724.2,5966.6,5667.5,5890.0,41667.4579799,72683,2017-10-26T23:59:44.0000000Z,2017-10-26T00:00:04.0000000Z,2017-10-26T00:00:00.000000Z,2017-10-27T00:00:00.0000000Z,95444810591.57332
5889.9,6020.0,5681.0,5759.7,37575.55401597,63344,2017-10-27T23:59:59.0000000Z,2017-10-27T00:00:03.0000000Z,2017-10-27T00:00:00.000000Z,2017-10-28T00:00:00.0000000Z,97865229735.68933
5759.8,5864.0,5632.0,5720.3,25907.638929070003,51893,2017-10-28T23:59:49.0000000Z,2017-10-28T00:00:05.0000000Z,2017-10-28T00:00:00.000000Z,2017-10-29T00:00:00.0000000Z,95820294796.3844
5719.7,6345.0,5660.0,6150.0,57431.42526873,93483,2017-10-29T23:59:59.0000000Z,2017-10-29T00:00:34.0000000Z,2017-10-29T00:00:00.000000Z,2017-10-30T00:00:00.0000000Z,95759853350.73164
6150.0,6239.0,6006.2,6128.2,31708.58490558,60987,2017-10-30T23:59:58.0000000Z,2017-10-30T00:00:00.0000000Z,2017-10-30T00:00:00.000000Z,2017-10-31T00:00:00.0000000Z,101794312129.12216
6127.9,6481.5,6082.5,6455.1,35760.44270926,65022,2017-10-31T23:59:58.0000000Z,2017-10-31T00:00:05.0000000Z,2017-10-31T00:00:00.000000Z,2017-11-01T00:00:00.0000000Z,101920242362.70856
6451.1,6739.9,6344.5,6739.6,56055.603104810005,99501,2017-11-01T23:59:57.0000000Z,2017-11-01T00:00:02.0000000Z,2017-11-01T00:00:00.000000Z,2017-11-02T00:00:00.0000000Z,106847541686.44923
6739.2,7350.0,6707.3,7018.8,95337.13072268001,165305,2017-11-02T23:59:59.0000000Z,2017-11-02T00:00:01.0000000Z,2017-11-02T00:00:00.000000Z,2017-11-03T00:00:00.0000000Z,111957377125.38013
7018.8,7448.0,6917.0,7126.1,58861.18991104001,110397,2017-11-03T23:59:59.0000000Z,2017-11-03T00:00:01.0000000Z,2017-11-03T00:00:00.000000Z,2017-11-04T00:00:00.0000000Z,116746028500.36205
7132.0,7530.0,6930.1,7369.9,47267.41822973,80566,2017-11-04T23:59:54.0000000Z,2017-11-04T00:00:00.0000000Z,2017-11-04T00:00:00.000000Z,2017-11-05T00:00:00.0000000Z,119213633428.6319
7370.0,7598.0,7272.0,7366.7,44173.736268069995,85164,2017-11-05T23:59:59.0000000Z,2017-11-05T00:00:04.0000000Z,2017-11-05T00:00:00.000000Z,2017-11-06T00:00:00.0000000Z,122709978352.61632
